Date,Open,High,Low,Close,Volume,OpenInt
6/21/2011,389.9,394.17,389,394.16,20326,0
6/22/2011,393,396.3,392.91,392.91,32279,0
6/23/2011,391.5,392.05,386.99,388.13,19630,0
6/24/2011,388.17,393.47,386.81,391.7,42235,0
6/27/2011,390.85,397.44,390.37,395.06,35974,0
6/28/2011,395.48,397,390.8,393.5,26798,0
6/29/2011,395.4,399.18,393.02,399.18,36032,0
6/30/2011,399.99,399.99,395.08,396.81,24965,0
7/1/2011,396,402.21,394.25,401.85,33487,0
7/5/2011,401.58,401.77,396.51,399.03,20297,0
7/6/2011,398.33,402.76,393,399.12,23143,0
7/7/2011,400.1,403.04,396.79,401.75,20347,0
7/8/2011,399,401.38,395.68,399.11,48517,0
7/11/2011,396.75,397.27,393.8,395.76,45349,0
7/12/2011,394.23,399.56,392.17,396.49,24876,0
7/13/2011,396.9,400.57,396.13,396.71,18737,0
7/14/2011,396.91,397.95,394.44,394.44,26376,0
7/15/2011,395,395,388.9,392.15,22385,0
7/18/2011,390.62,391.8,387.6,388.87,28339,0
7/19/2011,390.77,392.2,389,390.68,19280,0
7/20/2011,389.82,394.42,389.82,393.12,20594,0
7/21/2011,393.15,401.96,393.15,401.18,30350,0
7/22/2011,400,403.21,397.89,398.97,9047,0
7/25/2011,394.1,401.97,392.9,396.13,25011,0
7/26/2011,395,399,394.32,397.25,35507,0
7/27/2011,396,400.41,393.29,393.58,38620,0
7/28/2011,393.6,395.34,392,392.35,17635,0
7/29/2011,390.45,401.85,390.29,400.42,54298,0
8/1/2011,403,403,393,394.2,40393,0
8/2/2011,393.5,396.34,390,390,25634,0
8/3/2011,390,391.13,388.52,390.99,36893,0
8/4/2011,388.5,392.3,382,383.45,51705,0
8/5/2011,385,388.02,375,381.48,39689,0
8/8/2011,370,377.85,352,352,91934,0
8/9/2011,358.5,379.16,352.79,375.75,81319,0
8/10/2011,370,373.14,357.14,358.68,54144,0
8/11/2011,360,379.63,357.1,376.97,64741,0
8/12/2011,377.99,385.48,370.22,371.59,40052,0
8/15/2011,376.06,387.91,376.06,384.8,44998,0
8/16/2011,381.19,385.8,379.9,384.41,37111,0
8/17/2011,384.39,386.43,381.04,383.63,21720,0
8/18/2011,377.25,379.4,373.03,376.59,53396,0
8/19/2011,374.11,381.32,373.15,377.04,37870,0
8/22/2011,381.98,384.72,377.79,378.79,24555,0
8/23/2011,379.06,384.97,377.45,384.79,36617,0
8/24/2011,383.94,388.16,382,387.9,35531,0
8/25/2011,388,390.96,375.5,380.25,42683,0
8/26/2011,374,384.35,372.34,383.4,27398,0
8/29/2011,387,395.75,387,395.1,31185,0
8/30/2011,392,397.88,389,393.6,43791,0
8/31/2011,393.83,397.69,391,393.98,34589,0
9/1/2011,392.38,395,386.02,392,49398,0
9/2/2011,386,390.85,383.01,383.05,24098,0
9/6/2011,377,383.94,375,379.55,36170,0
9/7/2011,383.25,394.98,383.25,394.98,45214,0
9/8/2011,394,396.18,390.04,390.06,34150,0
9/9/2011,388,389.61,383.09,384.43,46473,0
9/12/2011,380.03,384.7,377.35,383.35,26110,0
9/13/2011,384.53,388,382.35,386.9,25617,0
9/14/2011,389,394.52,385.76,393.1,31071,0
9/15/2011,395.45,396.02,388.02,392.39,68189,0
9/16/2011,391.4,392.5,383.76,384.95,58538,0
9/19/2011,380.25,382.78,371.99,375.1,66087,0
9/20/2011,377.25,382,374.21,375.75,50172,0
9/21/2011,374.57,377.58,362,362,51102,0
9/22/2011,358.39,358.39,347.55,351.25,60648,0
9/23/2011,349.75,352.15,346.15,351.13,34423,0
9/26/2011,353.15,362.15,352.38,362.15,29387,0
9/27/2011,367.4,370,363.9,364.28,46275,0
9/28/2011,363.98,367.14,356.99,356.99,47988,0
9/29/2011,361.95,365.91,360.69,365.08,49307,0
9/30/2011,362,366.24,357.13,357.13,31352,0
10/3/2011,356.5,361.03,345,347.36,63433,0
10/4/2011,339,365.9,337.5,365.9,93207,0
10/5/2011,364.5,369.34,356.3,368.51,74577,0
10/6/2011,366.08,371.75,364.35,368,76562,0
10/7/2011,365.66,369.6,361.67,361.67,64410,0
10/10/2011,363.67,373.97,360.01,373.97,49720,0
10/11/2011,370.97,372.25,365.02,366.68,95188,0
10/12/2011,368.16,370.44,363.02,366.8,84195,0
10/13/2011,364.75,368.89,361,362.75,58738,0
10/14/2011,364.5,366,359.64,365.7,71981,0
10/17/2011,364.53,365.28,357.05,357.31,76376,0
10/18/2011,356.68,370.4,355.54,370.4,119515,0
10/19/2011,369.06,373.91,367.27,367.51,75146,0
10/20/2011,366.38,374,363.34,373.29,54846,0
10/21/2011,375.05,385.87,374.79,385.87,52195,0
10/24/2011,383.9,389.55,383.75,388.17,32859,0
10/25/2011,386.08,389.83,382.89,383.11,57693,0
10/26/2011,387.5,391.84,384.11,389.74,54311,0
10/27/2011,398.7,399.95,393.38,399.95,72764,0
10/28/2011,397.25,397.25,390,391.78,50988,0
10/31/2011,388.01,390.83,385,386.5,38483,0
11/1/2011,382.9,385.47,367.68,374.3,45539,0
11/2/2011,385,388.61,382.43,386.44,46643,0
11/3/2011,391.01,392.71,387.6,391,14418,0
11/4/2011,389.12,393.35,386.88,389.65,37811,0
11/7/2011,388.76,396.71,388.07,396.71,20555,0
11/8/2011,396.47,397.37,390.18,394.88,43788,0
11/9/2011,387.84,394.66,387.01,387.28,47176,0
11/10/2011,391.32,394.9,386.74,389.85,17325,0
11/11/2011,393.06,397.12,392.74,394.48,18378,0
11/14/2011,392.62,396.88,390.88,394.24,26711,0
11/15/2011,393,397.73,391.21,396,43547,0
11/16/2011,395.94,399.85,394.07,394.07,53435,0
11/17/2011,395.02,397.98,393.56,395.15,47529,0
11/18/2011,397.65,398.12,395.57,397.6,35857,0
11/21/2011,393,393.89,388.31,388.31,36695,0
11/22/2011,386.63,390.88,386.51,387.12,32067,0
11/23/2011,383.59,385.25,379.5,379.5,22627,0
11/25/2011,378.75,385.82,378.75,385.31,24012,0
11/28/2011,391.75,391.75,384.08,386.93,39305,0
11/29/2011,386.93,388.13,384.25,386.07,12277,0
11/30/2011,392,401.47,390.1,401.4,45749,0
12/1/2011,398.85,399.89,394.87,396.1,30376,0
12/2/2011,398.2,400.78,395.2,398.77,22356,0
12/5/2011,399.84,400.99,396.57,400.3,25292,0
12/6/2011,399.59,402.28,397.4,399.01,13080,0
12/7/2011,403,407.16,399.2,407.08,26065,0
12/8/2011,403.15,405.51,401.52,402.63,23299,0
12/9/2011,404.08,408.8,403,408.7,23343,0
12/12/2011,404.27,408,402.15,405.75,19701,0
12/13/2011,408.75,409.91,401.53,404,17024,0
12/14/2011,402.2,408.01,400.48,404.75,21215,0
12/15/2011,407.44,408.61,403,403,19382,0
12/16/2011,403.77,407.33,401.67,407,31364,0
12/19/2011,406,406,400.39,401.55,15003,0
12/20/2011,406.11,409.77,404.03,408.01,29524,0
12/21/2011,407.04,409.27,404.19,408.99,20693,0
12/22/2011,406.84,409.95,404.09,409.95,41800,0
12/23/2011,407.59,411.65,407.13,410.83,18936,0
12/27/2011,409,416.3,408.23,414.25,20471,0
12/28/2011,413.01,414.39,410.21,413.09,14087,0
12/29/2011,414.36,417.8,413.85,415,11111,0
12/30/2011,416.07,419.1,413.82,414.67,10263,0
1/3/2012,419.05,419.05,411.6,413.85,22548,0
1/4/2012,412.01,413.34,408.56,410,11408,0
1/5/2012,407.5,411.95,406,408.85,15157,0
1/6/2012,410,420,408.06,412.27,34852,0
1/9/2012,412.4,412.4,405.04,407.43,32111,0
1/10/2012,409.14,410.77,406.15,406.15,20011,0
1/11/2012,401.5,408.29,401.5,404.84,20252,0
1/12/2012,406.95,409.56,405.94,406.41,14878,0
1/13/2012,403.5,405.72,400.44,401.82,23646,0
1/17/2012,403.5,408.79,399.12,399.12,16084,0
1/18/2012,399.58,408.96,398.65,404.08,22474,0
1/19/2012,406.51,410.49,402.53,405.06,31042,0
1/20/2012,406,409.97,406,409.46,10453,0
1/23/2012,408.3,411.92,407.49,409.85,4421,0
1/24/2012,407.5,410.99,406.5,408.54,20406,0
1/25/2012,407.92,409.64,406.5,406.85,14140,0
1/26/2012,406.35,407.89,400.02,400.85,22245,0
1/27/2012,402.25,403.85,399.24,401.54,15787,0
1/30/2012,399.77,402.41,399.3,399.5,9266,0
1/31/2012,400.33,403.14,399,403.07,10130,0
2/1/2012,404.24,406.72,402.42,405,30255,0
2/2/2012,403.42,405,401.01,405,12686,0
2/3/2012,404.84,409.29,403.3,409.03,28660,0
2/6/2012,408,408.7,402.32,402.5,18950,0
2/7/2012,404.8,407.9,402.95,404,56960,0
2/8/2012,404.75,406.78,403.77,406.18,17239,0
2/9/2012,407.44,409.96,404.06,406.4,53472,0
2/10/2012,403.89,408.56,403.89,407.96,16727,0
2/13/2012,409.53,412.85,409.33,411.42,15870,0
2/14/2012,409.4,409.77,406.12,408.6,24008,0
2/15/2012,411,412.37,406,406,10655,0
2/16/2012,407.38,409,406.07,406.94,12322,0
2/17/2012,408.3,408.73,407.51,407.85,20926,0
2/21/2012,409.2,409.5,406.95,409.4,12553,0
2/22/2012,409,409,404.32,404.32,20475,0
2/23/2012,405,407.17,405,407,10379,0
2/24/2012,407.48,409.95,406.48,409.05,14352,0
2/27/2012,407.98,409.8,406.33,409.8,16227,0
2/28/2012,408.8,409.42,407.83,409.11,17078,0
2/29/2012,409.7,410.81,406,407.95,36293,0
3/1/2012,407.73,411.9,407.73,411.35,32841,0
3/2/2012,411,411.6,406.45,407.7,33139,0
3/5/2012,406,408.62,405.16,406.75,27371,0
3/6/2012,404.52,410,403,407.14,55974,0
3/7/2012,408.13,416.94,407.4,415,54589,0
3/8/2012,414.73,424.86,414.72,417.25,54944,0
3/9/2012,418.75,420.74,417.31,419.57,16021,0
3/12/2012,419.45,422.34,419.44,420.72,13295,0
3/13/2012,423.01,428.32,421.25,427.9,19299,0
3/14/2012,427.01,428.6,423.67,424,17369,0
3/15/2012,425.3,429.12,423.65,428.34,22612,0
3/16/2012,429.6,429.6,422.22,422.23,13913,0
3/19/2012,420.25,424.74,419.44,424,14461,0
3/20/2012,421.55,424.85,419.44,420.5,15500,0
3/21/2012,421.13,421.93,417.32,418.17,10080,0
3/22/2012,416.53,418.98,415.55,416,15449,0
3/23/2012,417.87,419.55,415.25,419.55,11305,0
3/26/2012,421.98,426.7,420.01,426.7,20525,0
3/27/2012,425.1,426.52,423.41,424.5,14292,0
3/28/2012,427.94,451.85,427.58,450.9,84630,0
3/29/2012,448.05,451.9,447.66,447.66,32825,0
3/30/2012,448.35,449.11,445.77,448.94,22265,0
4/2/2012,447.31,453.5,445.68,449.2,33507,0
4/3/2012,447.98,449.71,445.7,448.21,18161,0
4/4/2012,452,452,442.22,442.22,38923,0
4/5/2012,441.69,445.79,441.69,445.09,23950,0
4/9/2012,440,444.5,438.41,444.5,14232,0
4/10/2012,441.5,441.75,438.06,439.56,30597,0
4/11/2012,441.21,446.2,441.01,446.2,30155,0
4/12/2012,446.34,446.5,443.4,445,20343,0
4/13/2012,443.95,445,439.74,440,10201,0
4/16/2012,442.75,445.27,441.64,445.27,11804,0
4/17/2012,446.95,447.95,443.65,447.67,20914,0
4/18/2012,445.94,446.11,439.28,441.88,17026,0
4/19/2012,443.02,445.71,440.08,444.25,17739,0
4/20/2012,443.05,445.52,442.14,444.5,8088,0
4/23/2012,441,442.31,437.35,438.3,18990,0
4/24/2012,437.2,441.19,436.15,439.04,14469,0
4/25/2012,441.72,444.08,438.04,442.5,13530,0
4/26/2012,441,444.93,440.44,441.75,20362,0
4/27/2012,441,442.25,437.01,442.25,19241,0
4/30/2012,440.5,443.17,438.87,440.28,19644,0
5/1/2012,439.09,443.98,439.09,442.29,14999,0
5/2/2012,439.91,445.92,439.91,444.53,15221,0
5/3/2012,443.79,446.06,439.93,440.69,31414,0
5/4/2012,440.59,446.71,440.59,444.9,25985,0
5/7/2012,444.82,448.07,440.6,443.65,35432,0
5/8/2012,441.5,443.65,439.57,440.53,18439,0
5/9/2012,439.25,442.78,438.44,438.44,12221,0
5/10/2012,443.44,450.92,443.44,445.62,30923,0
5/11/2012,446.49,449.42,443.03,445,12172,0
5/14/2012,442.73,445,438.53,438.63,18924,0
5/15/2012,438.56,443.75,437.59,443,30738,0
5/16/2012,445.65,445.65,440.02,441,18680,0
5/17/2012,443.99,444.09,436.57,438.88,34654,0
5/18/2012,439.67,441.71,432.17,432.17,23551,0
5/21/2012,435.36,436.73,433.03,434.35,14498,0
5/22/2012,435.13,439.11,433.89,437.83,39985,0
5/23/2012,435.98,437.1,433.71,435.02,9001,0
5/24/2012,435.06,441.54,434,441.54,15314,0
5/25/2012,440.06,441.58,433.3,433.69,25942,0
5/29/2012,437.77,441.26,433.51,435.25,17125,0
5/30/2012,434.47,436,432,434.25,15974,0
5/31/2012,434.75,439.7,431.76,438.49,24265,0
6/1/2012,437,437.6,431.8,431.8,22514,0
6/4/2012,433.48,435.38,430.22,430.3,11226,0
6/5/2012,430.25,433.56,430.25,433.56,8783,0
6/6/2012,439.84,446.99,438.44,442.58,23780,0
6/7/2012,445.03,445.96,439.26,440.76,11932,0
6/8/2012,439.05,442.85,436,438.76,64707,0
6/11/2012,438.2,441.86,433.72,433.72,15358,0
6/12/2012,434.05,435.54,430.92,434.6,15136,0
6/13/2012,433.51,435.28,430.44,434.13,9023,0
6/14/2012,432.55,435.69,431.01,434.54,16366,0
6/15/2012,432.5,434.1,430.98,434.1,27474,0
6/18/2012,430.99,438.08,430.99,435.79,15253,0
6/19/2012,436.11,441.11,434,435.62,15871,0
6/20/2012,433.5,435.59,431,434.38,10844,0
6/21/2012,434.87,434.87,422.6,422.6,14356,0
6/22/2012,424.25,429.6,424.25,426.1,18316,0
6/25/2012,423,425.32,421,422.79,14698,0
6/26/2012,423.05,428.5,423.05,425.43,11114,0
6/27/2012,423.34,434.49,423.34,432.94,11112,0
6/28/2012,429.85,434.52,429.35,433.08,15795,0
6/29/2012,436.05,441.7,433.56,441.7,20712,0
7/2/2012,440.73,443.98,432,443.75,24627,0
7/3/2012,441.55,442.51,438,442,7088,0
7/5/2012,439.98,442.87,438.32,438.79,21129,0
7/6/2012,435,436.96,428.46,433.53,21570,0
7/9/2012,430.81,433.06,430.06,431.25,13754,0
7/10/2012,433.99,434.03,430.55,432.91,8196,0
7/11/2012,432.35,433,423.62,426.5,18826,0
7/12/2012,423.71,429.73,423.51,425.5,6888,0
7/13/2012,425.95,430.51,425.15,427.73,19302,0
7/16/2012,428.6,430.13,425.86,428.05,2700,0
7/17/2012,430.68,431.93,427,430.09,4706,0
7/18/2012,430.39,431.84,426.91,427,8786,0
7/19/2012,428.42,431.84,423.95,431.01,13915,0
7/20/2012,429.95,441.51,428.84,433.04,20972,0
7/23/2012,431.75,431.83,425.89,429,26679,0
7/24/2012,426.31,427.45,420,424.15,5621,0
7/25/2012,427.85,428.57,425.99,426.5,5801,0
7/26/2012,431.95,431.99,428.41,431.45,15274,0
7/27/2012,432,433.69,430.31,433.53,4053,0
7/30/2012,432.5,432.5,424.39,426.14,12717,0
7/31/2012,426.15,432.06,426.15,432.06,13207,0
8/1/2012,432.1,432.99,427,428.55,5639,0
8/2/2012,429.11,429.11,420.74,421.9,9069,0
8/3/2012,425.01,428.12,424.02,427.6,8777,0
8/6/2012,429.54,429.54,426.36,427.83,6335,0
8/7/2012,427.66,431.97,426.4,428.7,6876,0
8/8/2012,428,431.84,426.99,431.59,4876,0
8/9/2012,434.51,444.83,430.05,434.5,16281,0
8/10/2012,432.11,435.74,431.42,433.05,11417,0
8/13/2012,433.4,437.99,432.71,436.19,17360,0
8/14/2012,436.45,439.45,431.85,432.23,5614,0
8/15/2012,430.2,433.64,430.02,432.25,8049,0
8/16/2012,433,438.18,433,436.2,14984,0
8/17/2012,437.44,439.99,434.52,438.49,6773,0
8/20/2012,439.2,444.02,438.37,438.55,11312,0
8/21/2012,439.72,442.34,437.89,440.93,17356,0
8/22/2012,441.1,443,439.33,440.5,11353,0
8/23/2012,442.04,442.04,433.09,435.5,11235,0
8/24/2012,436.99,438.05,435,435.57,19006,0
8/27/2012,436.85,438.87,431.75,431.75,4656,0
8/28/2012,432.54,435.6,432.06,433.25,5452,0
8/29/2012,435.2,435.96,432.27,433,5807,0
8/30/2012,429.4,432.69,429.4,431.6,9511,0
8/31/2012,434.86,439.78,434.6,434.9,26304,0
9/4/2012,435,436.53,432.74,435.85,16076,0
9/5/2012,435.94,439.99,433.22,434.05,10977,0
9/6/2012,435,437.56,432,433.38,38938,0
9/7/2012,433.7,439.87,431.33,433,28862,0
9/10/2012,432.2,438.77,432.2,438.65,6845,0
9/11/2012,436.75,440.47,436.75,439.7,9362,0
9/12/2012,439.32,441.47,437.36,440,6540,0
9/13/2012,438.05,444.99,438.05,444.99,9336,0
9/14/2012,444.42,451.87,442.93,445.22,16219,0
9/17/2012,442.25,446.49,440,441.56,9400,0
9/18/2012,442.8,447.78,442.02,443.35,10775,0
9/19/2012,444.4,449.69,442.16,447.8,17380,0
9/20/2012,446.1,449.84,443.67,444.25,24777,0
9/21/2012,451.02,455,445.81,453.3,51095,0
9/24/2012,452.84,459.26,452.49,454.21,16598,0
9/25/2012,457,459.9,452.41,452.42,21510,0
9/26/2012,454.4,457.63,452.12,452.75,18224,0
9/27/2012,454.74,455.73,451.56,452.69,9311,0
9/28/2012,452.07,459.13,450.37,458.49,16074,0
10/1/2012,458.79,460.5,453.05,453.05,20805,0
10/2/2012,454.03,455.19,450.68,454.6,10679,0
10/3/2012,453.55,454.22,449.89,449.89,10359,0
10/4/2012,450.3,457.46,450.06,457.46,10478,0
10/5/2012,456.31,463.25,456.31,461.53,31612,0
10/8/2012,461.52,464.99,460.8,461.88,7309,0
10/9/2012,462.39,462.39,458.35,458.92,7485,0
10/10/2012,456.21,458.93,455.04,456.36,4227,0
10/11/2012,458.99,459.38,453.74,453.76,8912,0
10/12/2012,455.85,455.85,450.09,450.25,8266,0
10/15/2012,452.2,459.5,452,458.45,9993,0
10/16/2012,459.55,463,458.03,461.7,6844,0
10/17/2012,464.74,469.84,462.75,469,11782,0
10/18/2012,468.14,486.8,468.14,486.8,31310,0
10/19/2012,482.35,483.75,472.3,477.85,17545,0
10/22/2012,478.32,482.63,476.24,478.6,10907,0
10/23/2012,477.99,479.8,473.52,476.75,13465,0
10/24/2012,477.25,482.5,475.04,482.5,11756,0
10/25/2012,485,486,477.09,481.1,15514,0
10/26/2012,480,480.21,468.76,470.8,16280,0
10/31/2012,468.99,471.94,462.68,471.94,16702,0
11/1/2012,470.05,484.8,470,484.8,21360,0
11/2/2012,482.85,484.97,472.1,481.9,32722,0
11/5/2012,481.7,482.88,472.74,480.3,15225,0
11/6/2012,481.28,484.51,475.6,484.19,23079,0
11/7/2012,479.3,484.96,478.3,480.5,16210,0
11/8/2012,480.5,489.09,478.57,487.2,19418,0
11/9/2012,488,493,485.07,492.25,32898,0
11/12/2012,492,500.68,491.07,500.68,19616,0
11/13/2012,496.2,502.2,495,499.52,47593,0
11/14/2012,498.11,498.11,474.04,476.55,31523,0
11/15/2012,476.4,479.25,471.86,475.87,12879,0
11/16/2012,473.9,480.48,470.29,479.45,13000,0
11/19/2012,480,482.99,477.01,482,12050,0
11/20/2012,479.93,487.44,476.48,485.25,14607,0
11/21/2012,486.4,487.09,481.31,485.75,3433,0
11/23/2012,487.7,488.99,485.18,488.99,1117,0
11/26/2012,486.94,490.78,481.18,489.4,11441,0
11/27/2012,488.25,491.5,486.5,489.15,9324,0
11/28/2012,489,492,486.52,490.27,16159,0
11/29/2012,492.48,493.39,487.21,488.01,6026,0
11/30/2012,488.56,490.99,476.56,479,41142,0
12/3/2012,480.95,483.53,475,483.02,46562,0
12/4/2012,482.15,486.92,482.15,482.8,8002,0
12/5/2012,483.65,487.33,482.09,486.33,12423,0
12/6/2012,484.85,489.94,483.64,487.01,5718,0
12/7/2012,487.96,494.4,487.96,493.8,11679,0
12/10/2012,490.1,491.19,487.19,490.36,8000,0
12/11/2012,490,492.92,487.84,490.89,10864,0
12/12/2012,489.26,494.4,489.26,493.44,10606,0
12/13/2012,491.49,493.09,489.17,489.78,5161,0
12/14/2012,490.7,492.44,485.03,486,5983,0
12/17/2012,485.34,485.97,479,483,11979,0
12/18/2012,481.65,486.19,480.29,486.05,9649,0
12/19/2012,470.06,470.21,434.01,436.24,439633,0
12/20/2012,438.95,438.95,425.17,433.95,194473,0
12/21/2012,432.75,435.89,430.42,430.98,89344,0
12/24/2012,431.7,436.08,427.04,431.79,20680,0
12/26/2012,434.58,435.84,430.05,430.05,43067,0
12/27/2012,431.02,433.59,428.14,429.25,36397,0
12/28/2012,429.98,431.35,428.1,428.3,32213,0
12/31/2012,429.34,434.38,427.33,433.42,40380,0
1/2/2013,437.01,440.54,434.98,439.02,44426,0
1/3/2013,442.65,442.65,438.67,439.99,78622,0
1/4/2013,443.03,448.86,440.15,447.5,95651,0
1/7/2013,449.45,449.45,442.61,443.25,60022,0
1/8/2013,445.15,454.15,444.19,451.2,103989,0
1/9/2013,453.6,456.69,450.01,455,53885,0
1/10/2013,459.8,464.56,458.35,462.29,106778,0
1/11/2013,460.87,461.59,455,459.13,55253,0
1/14/2013,460.72,461.74,458,460.92,47021,0
1/15/2013,460.6,461.84,458.46,461.41,23177,0
1/16/2013,460.96,463.57,459.06,459.3,24028,0
1/17/2013,462.14,469.25,459.42,467.67,47423,0
1/18/2013,467.25,467.25,461.95,463.03,24463,0
1/22/2013,464.36,467.36,464.36,466.99,23023,0
1/23/2013,467.94,470.19,465.52,469.73,49500,0
1/24/2013,470.25,475.41,468.71,474.8,34272,0
1/25/2013,473.71,477.61,472.01,476,22525,0
1/28/2013,473.75,476.24,470.76,473.08,30185,0
1/29/2013,472.75,475.09,472.09,474.55,15690,0
1/30/2013,474,474,470.08,470.46,27725,0
1/31/2013,471.99,478.99,469.49,476.13,39926,0
2/1/2013,478.91,483,475.96,478.32,25358,0
2/4/2013,479,480.97,476.54,480,25549,0
2/5/2013,486,491.96,481.23,488.69,65450,0
2/6/2013,487.98,495.86,485.42,495,30262,0
2/7/2013,493.43,495.44,490.51,492.09,31821,0
2/8/2013,494,496.76,492.15,496.7,11600,0
2/11/2013,496.4,496.4,492.77,492.85,25321,0
2/12/2013,491.3,491.8,489.02,490.15,30553,0
2/13/2013,492.4,492.4,489.41,492.25,24664,0
2/14/2013,492.75,493.17,488.8,491.1,24071,0
2/15/2013,491.75,491.89,489.11,491.89,14732,0
2/19/2013,492.5,494.39,489.6,494.1,25157,0
2/20/2013,496.15,496.15,487.65,489.62,27468,0
2/21/2013,488.73,492.12,487.26,491.2,19562,0
2/22/2013,491.55,492.98,488.7,491.79,13045,0
2/25/2013,492.38,493.3,486.89,486.89,20289,0
2/26/2013,487.43,494.86,485.26,492.16,41625,0
2/27/2013,491.69,491.69,487.12,487.5,17350,0
2/28/2013,486.16,489.9,482.31,483.45,22868,0
3/1/2013,479.5,485.24,477,485.02,16902,0
3/4/2013,483.43,485.01,480.64,484.35,17142,0
3/5/2013,486.12,491.48,486.11,488.5,24204,0
3/6/2013,488.66,489.8,484.09,487.5,20576,0
3/7/2013,486.64,490,486.04,488.5,26854,0
3/8/2013,490.06,494.2,489.69,494.2,12817,0
3/11/2013,495,501.97,492.57,500.98,40587,0
3/12/2013,503.34,504.05,499.42,502.5,45764,0
3/13/2013,504.1,505.48,501.5,503.07,30300,0
3/14/2013,505,505,502.67,504.85,13178,0
3/15/2013,505,509.73,503.16,508.8,55189,0
3/18/2013,507.25,508.06,504.43,508.06,19558,0
3/19/2013,507.9,509.24,506.25,508.41,14790,0
3/20/2013,509.1,510.05,506.6,508.85,36962,0
3/21/2013,507.99,507.99,501.8,503.07,24647,0
3/22/2013,504.74,506.91,502.63,505.35,33456,0
3/25/2013,503,507.22,502.95,504.1,24715,0
3/26/2013,504.99,506.34,503.91,506.15,21369,0
3/27/2013,504.19,504.19,502.2,502.74,14908,0
3/28/2013,502.76,505.22,501.62,503.5,34302,0
4/1/2013,502.76,505.15,501.76,505.15,27277,0
4/2/2013,505.87,510.32,505.5,509.11,22364,0
4/3/2013,510.05,518.59,507.2,512,41264,0
4/4/2013,512.37,515.9,511.54,515.9,16950,0
4/5/2013,510,511.57,508.88,509.62,25698,0
4/8/2013,510.92,516.69,508.78,514.1,17268,0
4/9/2013,515.99,516.46,512.63,514.59,10459,0
4/10/2013,514.58,517.63,513.2,516.97,21315,0
4/11/2013,516.13,529.91,515.91,525.9,29692,0
4/12/2013,525.39,529.07,522.69,527.53,24302,0
4/15/2013,527.29,527.29,511.26,516.9,19496,0
4/16/2013,519,523.44,517.4,521.56,14569,0
4/17/2013,519.98,523.01,517.28,518.4,20785,0
4/18/2013,519.35,519.35,506,507.37,16914,0
4/19/2013,509,513.89,507.22,513.02,9719,0
4/22/2013,515,516.09,509.58,512.76,24174,0
4/23/2013,514.45,520.52,514.45,518.41,22039,0
4/24/2013,517.2,520,515.45,517.23,22653,0
4/25/2013,517.6,519.46,514.83,515.25,14969,0
4/26/2013,513.07,516.12,511.21,514.4,24716,0
4/29/2013,515.01,517.63,513.96,514.3,12300,0
4/30/2013,515.5,536.25,515,536.25,87849,0
5/1/2013,539.75,546.94,531,535,444340,0
5/2/2013,536.24,540.87,531.57,537.72,76949,0
5/3/2013,541,543.98,531,533.44,93002,0
5/6/2013,534.06,534.71,530.02,534.04,43201,0
5/7/2013,534,536.99,530.26,535.49,42327,0
5/8/2013,536,537.81,527.12,531.6,53528,0
5/9/2013,529.65,530.88,525,527.27,43910,0
5/10/2013,528,529.61,525.33,525.33,37837,0
5/13/2013,525.33,528.97,525.05,525.59,33635,0
5/14/2013,527,530.24,527,530,29457,0
5/15/2013,529.85,535.49,529.21,535,40021,0
5/16/2013,534.05,537.73,534.05,537,65247,0
5/17/2013,538.75,539.44,537.11,539,31514,0
5/20/2013,538.9,539.65,537.55,538.18,32291,0
5/21/2013,539.7,539.97,531.4,535,26916,0
5/22/2013,535,535,529.73,533.24,35295,0
5/23/2013,530.74,531.99,529,530.18,12301,0
5/24/2013,530.25,535,529.1,533.01,32163,0
5/28/2013,535.29,539.27,533.75,533.75,22369,0
5/29/2013,531.35,534.29,528.41,531,69472,0
5/30/2013,529.3,534.25,529.3,532.15,12783,0
5/31/2013,532.88,534.56,522.89,522.89,70725,0
6/3/2013,533,533,519,520.6,49011,0
6/4/2013,519.9,522.88,517.5,517.95,16266,0
6/5/2013,517.97,521.42,512.03,512.85,12691,0
6/6/2013,510.35,519.2,509.62,519.2,34095,0
6/7/2013,522.25,531.54,522,531.54,19643,0
6/10/2013,534.75,537.61,530.35,533.7,47579,0
6/11/2013,531.25,534.17,530,532.25,24285,0
6/12/2013,533.73,533.75,526.11,526.2,31977,0
6/13/2013,527.9,527.9,523.73,524.27,30426,0
6/14/2013,525.72,530.74,525.72,527,20114,0
6/17/2013,530,532.74,528,528,47266,0
6/18/2013,528.25,533.1,526,530,38493,0
6/19/2013,529.26,531.59,525.22,525.26,19951,0
6/20/2013,523.64,526.63,517.01,518,33581,0
6/21/2013,519.06,522.97,510.55,510.55,87478,0
6/24/2013,510.05,510.46,504.55,504.55,47829,0
6/25/2013,506.6,509.35,505.97,508,16034,0
6/26/2013,515,518.49,511.9,514.2,36263,0
6/27/2013,517.25,526.59,516.1,525.91,62302,0
6/28/2013,524.6,529.76,524.6,526.95,42813,0
7/1/2013,527.75,531,526.03,528.02,34586,0
7/2/2013,526.05,528,523.91,526.89,16309,0
7/3/2013,527.24,528.24,525.02,528.09,4881,0
7/5/2013,528,529.49,525,528,18589,0
7/8/2013,528,528.66,524.05,528.4,23681,0
7/9/2013,529,529.37,525.9,526.8,27234,0
7/10/2013,525.03,527.95,523.14,526.76,51735,0
